service_date,route_id,stop_id,trip_id,prev_trip_id,headway_trunk_sec,headway_branch_sec,benchmark_headway_sec,direction,direction_id
2025-01-24,Orange,stop_024,trip_04363,trip_04362,450,,300,Inbound,1
2025-01-25,Red,stop_025,trip_04364,trip_04363,480,,300,Outbound,0
2025-01-26,Orange,stop_026,trip_04365,trip_04364,510,,300,Inbound,1
2025-01-27,Red,stop_027,trip_04366,trip_04365,540,,300,Outbound,0
2025-01-28,Orange,stop_028,trip_04367,trip_04366,570,,300,Inbound,1
2025-01-29,Red,stop_029,trip_04368,trip_04367,240,,300,Outbound,0
2025-01-30,Orange,stop_030,trip_04369,trip_04368,270,,300,Inbound,1
2025-01-31,Red,stop_031,trip_04370,trip_04369,300,,300,Outbound,0
2025-01-01,Orange,stop_032,trip_04371,trip_04370,330,,300,Inbound,1
2025-01-02,Red,stop_033,trip_04372,trip_04371,360,,300,Outbound,0
2025-01-03,Orange,stop_034,trip_04373,trip_04372,390,,300,Inbound,1
2025-01-04,Red,stop_035,trip_04374,trip_04373,420,,300,Outbound,0
2025-01-05,Orange,stop_001,trip_04375,trip_04374,450,,300,Inbound,1
2025-01-06,Red,stop_002,trip_04376,trip_04375,480,,300,Outbound,0
2025-01-07,Orange,stop_003,trip_04377,trip_04376,510,,300,Inbound,1
2025-01-08,Red,stop_004,trip_04378,trip_04377,540,,300,Outbound,0
2025-01-09,Orange,stop_005,trip_04379,trip_04378,570,,300,Inbound,1
2025-01-10,Red,stop_006,trip_04380,trip_04379,240,,300,Outbound,0
2025-01-11,Orange,stop_007,trip_04381,trip_04380,270,,300,Inbound,1
2025-01-12,Red,stop_008,trip_04382,trip_04381,300,,300,Outbound,0
2025-01-13,Orange,stop_009,trip_04383,trip_04382,330,,300,Inbound,1
2025-01-14,Red,stop_010,trip_04384,trip_04383,360,,300,Outbound,0
2025-01-15,Orange,stop_011,trip_04385,trip_04384,390,,300,Inbound,1
2025-01-16,Red,stop_012,trip_04386,trip_04385,420,,300,Outbound,0
2025-01-17,Orange,stop_013,trip_04387,trip_04386,450,,300,Inbound,1
2025-01-18,Red,stop_014,trip_04388,trip_04387,480,,300,Outbound,0
2025-01-19,Orange,stop_015,trip_04389,trip_04388,510,,300,Inbound,1
2025-01-20,Red,stop_016,trip_04390,trip_04389,540,,300,Outbound,0
2025-01-21,Orange,stop_017,trip_04391,trip_04390,570,,300,Inbound,1
2025-01-22,Red,stop_018,trip_04392,trip_04391,240,,300,Outbound,0
2025-01-23,Orange,stop_019,trip_04393,trip_04392,270,,300,Inbound,1
2025-01-24,Red,stop_020,trip_04394,trip_04393,300,,300,Outbound,0
2025-01-25,Orange,stop_021,trip_04395,trip_04394,330,,300,Inbound,1
2025-01-26,Red,stop_022,trip_04396,trip_04395,360,,300,Outbound,0
2025-01-27,Orange,stop_023,trip_04397,trip_04396,390,,300,Inbound,1
2025-01-28,Red,stop_024,trip_04398,trip_04397,420,,300,Outbound,0
2025-01-29,Orange,stop_025,trip_04399,trip_04398,450,,300,Inbound,1
2025-01-30,Red,stop_026,trip_04400,trip_04399,480,,300,Outbound,0
2025-01-31,Orange,stop_027,trip_04401,trip_04400,510,,300,Inbound,1
2025-01-01,Red,stop_028,trip_04402,trip_04401,540,,300,Outbound,0
2025-01-02,Orange,stop_029,trip_04403,trip_04402,570,,300,Inbound,1
2025-01-03,Red,stop_030,trip_04404,trip_04403,240,,300,Outbound,0
2025-01-04,Orange,stop_031,trip_04405,trip_04404,270,,300,Inbound,1
2025-01-05,Red,stop_032,trip_04406,trip_04405,300,,300,Outbound,0
2025-01-06,Orange,stop_033,trip_04407,trip_04406,330,,300,Inbound,1
2025-01-07,Red,stop_034,trip_04408,trip_04407,360,,300,Outbound,0
2025-01-08,Orange,stop_035,trip_04409,trip_04408,390,,300,Inbound,1
2025-01-09,Red,stop_001,trip_04410,trip_04409,420,,300,Outbound,0
2025-01-10,Orange,stop_002,trip_04411,trip_04410,450,,300,Inbound,1
2025-01-11,Red,stop_003,trip_04412,trip_04411,480,,300,Outbound,0
2025-01-12,Orange,stop_004,trip_04413,trip_04412,510,,300,Inbound,1
2025-01-13,Red,stop_005,trip_04414,trip_04413,540,,300,Outbound,0
2025-01-14,Orange,stop_006,trip_04415,trip_04414,570,,300,Inbound,1
2025-01-15,Red,stop_007,trip_04416,trip_04415,240,,300,Outbound,0
2025-01-16,Orange,stop_008,trip_04417,trip_04416,270,,300,Inbound,1
2025-01-17,Red,stop_009,trip_04418,trip_04417,300,,300,Outbound,0
2025-01-18,Orange,stop_010,trip_04419,trip_04418,330,,300,Inbound,1
2025-01-19,Red,stop_011,trip_04420,trip_04419,360,,300,Outbound,0
2025-01-20,Orange,stop_012,trip_04421,trip_04420,390,,300,Inbound,1
2025-01-21,Red,stop_013,trip_04422,trip_04421,420,,300,Outbound,0
2025-01-22,Orange,stop_014,trip_04423,trip_04422,450,,300,Inbound,1
2025-01-23,Red,stop_015,trip_04424,trip_04423,480,,300,Outbound,0
2025-01-24,Orange,stop_016,trip_04425,trip_04424,510,,300,Inbound,1
2025-01-25,Red,stop_017,trip_04426,trip_04425,540,,300,Outbound,0
2025-01-26,Orange,stop_018,trip_04427,trip_04426,570,,300,Inbound,1
2025-01-27,Red,stop_019,trip_04428,trip_04427,240,,300,Outbound,0
2025-01-28,Orange,stop_020,trip_04429,trip_04428,270,,300,Inbound,1
2025-01-29,Red,stop_021,trip_04430,trip_04429,300,,300,Outbound,0
2025-01-30,Orange,stop_022,trip_04431,trip_04430,330,,300,Inbound,1
2025-01-31,Red,stop_023,trip_04432,trip_04431,360,,300,Outbound,0
2025-01-01,Orange,stop_024,trip_04433,trip_04432,390,,300,Inbound,1
2025-01-02,Red,stop_025,trip_04434,trip_04433,420,,300,Outbound,0
2025-01-03,Orange,stop_026,trip_04435,trip_04434,450,,300,Inbound,1
2025-01-04,Red,stop_027,trip_04436,trip_04435,480,,300,Outbound,0
2025-01-05,Orange,stop_028,trip_04437,trip_04436,510,,300,Inbound,1
2025-01-06,Red,stop_029,trip_04438,trip_04437,540,,300,Outbound,0
2025-01-07,Orange,stop_030,trip_04439,trip_04438,570,,300,Inbound,1
2025-01-08,Red,stop_031,trip_04440,trip_04439,240,,300,Outbound,0
2025-01-09,Orange,stop_032,trip_04441,trip_04440,270,,300,Inbound,1
2025-01-10,Red,stop_033,trip_04442,trip_04441,300,,300,Outbound,0
2025-01-11,Orange,stop_034,trip_04443,trip_04442,330,,300,Inbound,1
2025-01-12,Red,stop_035,trip_04444,trip_04443,360,,300,Outbound,0
2025-01-13,Orange,stop_001,trip_04445,trip_04444,390,,300,Inbound,1
2025-01-14,Red,stop_002,trip_04446,trip_04445,420,,300,Outbound,0
2025-01-15,Orange,stop_003,trip_04447,trip_04446,450,,300,Inbound,1
2025-01-16,Red,stop_004,trip_04448,trip_04447,480,,300,Outbound,0
2025-01-17,Orange,stop_005,trip_04449,trip_04448,510,,300,Inbound,1
2025-01-18,Red,stop_006,trip_04450,trip_04449,540,,300,Outbound,0
2025-01-19,Orange,stop_007,trip_04451,trip_04450,570,,300,Inbound,1
2025-01-20,Red,stop_008,trip_04452,trip_04451,240,,300,Outbound,0
2025-01-21,Orange,stop_009,trip_04453,trip_04452,270,,300,Inbound,1
2025-01-22,Red,stop_010,trip_04454,trip_04453,300,,300,Outbound,0
2025-01-23,Orange,stop_011,trip_04455,trip_04454,330,,300,Inbound,1
2025-01-24,Red,stop_012,trip_04456,trip_04455,360,,300,Outbound,0
2025-01-25,Orange,stop_013,trip_04457,trip_04456,390,,300,Inbound,1
2025-01-26,Red,stop_014,trip_04458,trip_04457,420,,300,Outbound,0
2025-01-27,Orange,stop_015,trip_04459,trip_04458,450,,300,Inbound,1
2025-01-28,Red,stop_016,trip_04460,trip_04459,480,,300,Outbound,0
2025-01-29,Orange,stop_017,trip_04461,trip_04460,510,,300,Inbound,1
2025-01-30,Red,stop_018,trip_04462,trip_04461,540,,300,Outbound,0
2025-01-31,Orange,stop_019,trip_04463,trip_04462,570,,300,Inbound,1
2025-01-01,Red,stop_020,trip_04464,trip_04463,240,,300,Outbound,0
2025-01-02,Orange,stop_021,trip_04465,trip_04464,270,,300,Inbound,1
2025-01-03,Red,stop_022,trip_04466,trip_04465,300,,300,Outbound,0
2025-01-04,Orange,stop_023,trip_04467,trip_04466,330,,300,Inbound,1
2025-01-05,Red,stop_024,trip_04468,trip_04467,360,,300,Outbound,0
2025-01-06,Orange,stop_025,trip_04469,trip_04468,390,,300,Inbound,1
2025-01-07,Red,stop_026,trip_04470,trip_04469,420,,300,Outbound,0
2025-01-08,Orange,stop_027,trip_04471,trip_04470,450,,300,Inbound,1
2025-01-09,Red,stop_028,trip_04472,trip_04471,480,,300,Outbound,0
2025-01-10,Orange,stop_029,trip_04473,trip_04472,510,,300,Inbound,1
2025-01-11,Red,stop_030,trip_04474,trip_04473,540,,300,Outbound,0
2025-01-12,Orange,stop_031,trip_04475,trip_04474,570,,300,Inbound,1
2025-01-13,Red,stop_032,trip_04476,trip_04475,240,,300,Outbound,0
2025-01-14,Orange,stop_033,trip_04477,trip_04476,270,,300,Inbound,1
2025-01-15,Red,stop_034,trip_04478,trip_04477,300,,300,Outbound,0
2025-01-16,Orange,stop_035,trip_04479,trip_04478,330,,300,Inbound,1
2025-01-17,Red,stop_001,trip_04480,trip_04479,360,,300,Outbound,0
2025-01-18,Orange,stop_002,trip_04481,trip_04480,390,,300,Inbound,1
2025-01-19,Red,stop_003,trip_04482,trip_04481,420,,300,Outbound,0
2025-01-20,Orange,stop_004,trip_04483,trip_04482,450,,300,Inbound,1
2025-01-21,Red,stop_005,trip_04484,trip_04483,480,,300,Outbound,0
2025-01-22,Orange,stop_006,trip_04485,trip_04484,510,,300,Inbound,1
2025-01-23,Red,stop_007,trip_04486,trip_04485,540,,300,Outbound,0
2025-01-24,Orange,stop_008,trip_04487,trip_04486,570,,300,Inbound,1
2025-01-25,Red,stop_009,trip_04488,trip_04487,240,,300,Outbound,0
2025-01-26,Orange,stop_010,trip_04489,trip_04488,270,,300,Inbound,1
2025-01-27,Red,stop_011,trip_04490,trip_04489,300,,300,Outbound,0
2025-01-28,Orange,stop_012,trip_04491,trip_04490,330,,300,Inbound,1
2025-01-29,Red,stop_013,trip_04492,trip_04491,360,,300,Outbound,0
2025-01-30,Orange,stop_014,trip_04493,trip_04492,390,,300,Inbound,1
2025-01-31,Red,stop_015,trip_04494,trip_04493,420,,300,Outbound,0
2025-01-01,Orange,stop_016,trip_04495,trip_04494,450,,300,Inbound,1
2025-01-02,Red,stop_017,trip_04496,trip_04495,480,,300,Outbound,0
2025-01-03,Orange,stop_018,trip_04497,trip_04496,510,,300,Inbound,1
2025-01-04,Red,stop_019,trip_04498,trip_04497,540,,300,Outbound,0
2025-01-05,Orange,stop_020,trip_04499,trip_04498,570,,300,Inbound,1
2025-01-06,Red,stop_021,trip_04500,trip_04499,240,,300,Outbound,0
2025-01-07,Orange,stop_022,trip_04501,trip_04500,270,,300,Inbound,1
2025-01-08,Red,stop_023,trip_04502,trip_04501,300,,300,Outbound,0
2025-01-09,Orange,stop_024,trip_04503,trip_04502,330,,300,Inbound,1
2025-01-10,Red,stop_025,trip_04504,trip_04503,360,,300,Outbound,0
2025-01-11,Orange,stop_026,trip_04505,trip_04504,390,,300,Inbound,1
2025-01-12,Red,stop_027,trip_04506,trip_04505,420,,300,Outbound,0
2025-01-13,Orange,stop_028,trip_04507,trip_04506,450,,300,Inbound,1
2025-01-14,Red,stop_029,trip_04508,trip_04507,480,,300,Outbound,0
2025-01-15,Orange,stop_030,trip_04509,trip_04508,510,,300,Inbound,1
2025-01-16,Red,stop_031,trip_04510,trip_04509,540,,300,Outbound,0
2025-01-17,Orange,stop_032,trip_04511,trip_04510,570,,300,Inbound,1
2025-01-18,Red,stop_033,trip_04512,trip_04511,240,,300,Outbound,0
2025-01-19,Orange,stop_034,trip_04513,trip_04512,270,,300,Inbound,1
2025-01-20,Red,stop_035,trip_04514,trip_04513,300,,300,Outbound,0
2025-01-21,Orange,stop_001,trip_04515,trip_04514,330,,300,Inbound,1
2025-01-22,Red,stop_002,trip_04516,trip_04515,360,,300,Outbound,0
2025-01-23,Orange,stop_003,trip_04517,trip_04516,390,,300,Inbound,1
2025-01-24,Red,stop_004,trip_04518,trip_04517,420,,300,Outbound,0
2025-01-25,Orange,stop_005,trip_04519,trip_04518,450,,300,Inbound,1
2025-01-26,Red,stop_006,trip_04520,trip_04519,480,,300,Outbound,0
2025-01-27,Orange,stop_007,trip_04521,trip_04520,510,,300,Inbound,1
2025-01-28,Red,stop_008,trip_04522,trip_04521,540,,300,Outbound,0
2025-01-29,Orange,stop_009,trip_04523,trip_04522,570,,300,Inbound,1
2025-01-30,Red,stop_010,trip_04524,trip_04523,240,,300,Outbound,0
2025-01-31,Orange,stop_011,trip_04525,trip_04524,270,,300,Inbound,1
2025-01-01,Red,stop_012,trip_04526,trip_04525,300,,300,Outbound,0
2025-01-02,Orange,stop_013,trip_04527,trip_04526,330,,300,Inbound,1
2025-01-03,Red,stop_014,trip_04528,trip_04527,360,,300,Outbound,0
2025-01-04,Orange,stop_015,trip_04529,trip_04528,390,,300,Inbound,1
2025-01-05,Red,stop_016,trip_04530,trip_04529,420,,300,Outbound,0
2025-01-06,Orange,stop_017,trip_04531,trip_04530,450,,300,Inbound,1
2025-01-07,Red,stop_018,trip_04532,trip_04531,480,,300,Outbound,0
2025-01-08,Orange,stop_019,trip_04533,trip_04532,510,,300,Inbound,1
2025-01-09,Red,stop_020,trip_04534,trip_04533,540,,300,Outbound,0
2025-01-10,Orange,stop_021,trip_04535,trip_04534,570,,300,Inbound,1
2025-01-11,Red,stop_022,trip_04536,trip_04535,240,,300,Outbound,0
2025-01-12,Orange,stop_023,trip_04537,trip_04536,270,,300,Inbound,1
2025-01-13,Red,stop_024,trip_04538,trip_04537,300,,300,Outbound,0
2025-01-14,Orange,stop_025,trip_04539,trip_04538,330,,300,Inbound,1
2025-01-15,Red,stop_026,trip_04540,trip_04539,360,,300,Outbound,0
2025-01-16,Orange,stop_027,trip_04541,trip_04540,390,,300,Inbound,1
2025-01-17,Red,stop_028,trip_04542,trip_04541,420,,300,Outbound,0
2025-01-18,Orange,stop_029,trip_04543,trip_04542,450,,300,Inbound,1
2025-01-19,Red,stop_030,trip_04544,trip_04543,480,,300,Outbound,0
2025-01-20,Orange,stop_031,trip_04545,trip_04544,510,,300,Inbound,1
2025-01-21,Red,stop_032,trip_04546,trip_04545,540,,300,Outbound,0
2025-01-22,Orange,stop_033,trip_04547,trip_04546,570,,300,Inbound,1
2025-01-23,Red,stop_034,trip_04548,trip_04547,240,,300,Outbound,0
2025-01-24,Orange,stop_035,trip_04549,trip_04548,270,,300,Inbound,1
2025-01-25,Red,stop_001,trip_04550,trip_04549,300,,300,Outbound,0
2025-01-26,Orange,stop_002,trip_04551,trip_04550,330,,300,Inbound,1
2025-01-27,Red,stop_003,trip_04552,trip_04551,360,,300,Outbound,0
2025-01-28,Orange,stop_004,trip_04553,trip_04552,390,,300,Inbound,1
2025-01-29,Red,stop_005,trip_04554,trip_04553,420,,300,Outbound,0
2025-01-30,Orange,stop_006,trip_04555,trip_04554,450,,300,Inbound,1
2025-01-31,Red,stop_007,trip_04556,trip_04555,480,,300,Outbound,0
2025-01-01,Orange,stop_008,trip_04557,trip_04556,510,,300,Inbound,1
2025-01-02,Red,stop_009,trip_04558,trip_04557,540,,300,Outbound,0
2025-01-03,Orange,stop_010,trip_04559,trip_04558,570,,300,Inbound,1
2025-01-04,Red,stop_011,trip_04560,trip_04559,240,,300,Outbound,0
2025-01-05,Orange,stop_012,trip_04561,trip_04560,270,,300,Inbound,1
2025-01-06,Red,stop_013,trip_04562,trip_04561,300,,300,Outbound,0
2025-01-07,Orange,stop_014,trip_04563,trip_04562,330,,300,Inbound,1
2025-01-08,Red,stop_015,trip_04564,trip_04563,360,,300,Outbound,0
2025-01-09,Orange,stop_016,trip_04565,trip_04564,390,,300,Inbound,1
2025-01-10,Red,stop_017,trip_04566,trip_04565,420,,300,Outbound,0
2025-01-11,Orange,stop_018,trip_04567,trip_04566,450,,300,Inbound,1
2025-01-12,Red,stop_019,trip_04568,trip_04567,480,,300,Outbound,0
2025-01-13,Orange,stop_020,trip_04569,trip_04568,510,,300,Inbound,1
2025-01-14,Red,stop_021,trip_04570,trip_04569,540,,300,Outbound,0
2025-01-15,Orange,stop_022,trip_04571,trip_04570,570,,300,Inbound,1
2025-01-16,Red,stop_023,trip_04572,trip_04571,240,,300,Outbound,0
2025-01-17,Orange,stop_024,trip_04573,trip_04572,270,,300,Inbound,1
2025-01-18,Red,stop_025,trip_04574,trip_04573,300,,300,Outbound,0
2025-01-19,Orange,stop_026,trip_04575,trip_04574,330,,300,Inbound,1
2025-01-20,Red,stop_027,trip_04576,trip_04575,360,,300,Outbound,0
2025-01-21,Orange,stop_028,trip_04577,trip_04576,390,,300,Inbound,1
2025-01-22,Red,stop_029,trip_04578,trip_04577,420,,300,Outbound,0
2025-01-23,Orange,stop_030,trip_04579,trip_04578,450,,300,Inbound,1
2025-01-24,Red,stop_031,trip_04580,trip_04579,480,,300,Outbound,0
2025-01-25,Orange,stop_032,trip_04581,trip_04580,510,,300,Inbound,1
2025-01-26,Red,stop_033,trip_04582,trip_04581,540,,300,Outbound,0
2025-01-27,Orange,stop_034,trip_04583,trip_04582,570,,300,Inbound,1
2025-01-28,Red,stop_035,trip_04584,trip_04583,240,,300,Outbound,0
2025-01-29,Orange,stop_001,trip_04585,trip_04584,270,,300,Inbound,1
2025-01-30,Red,stop_002,trip_04586,trip_04585,300,,300,Outbound,0
2025-01-31,Orange,stop_003,trip_04587,trip_04586,330,,300,Inbound,1
2025-01-01,Red,stop_004,trip_04588,trip_04587,360,,300,Outbound,0
2025-01-02,Orange,stop_005,trip_04589,trip_04588,390,,300,Inbound,1
2025-01-03,Red,stop_006,trip_04590,trip_04589,420,,300,Outbound,0
2025-01-04,Orange,stop_007,trip_04591,trip_04590,450,,300,Inbound,1
2025-01-05,Red,stop_008,trip_04592,trip_04591,480,,300,Outbound,0
2025-01-06,Orange,stop_009,trip_04593,trip_04592,510,,300,Inbound,1
2025-01-07,Red,stop_010,trip_04594,trip_04593,540,,300,Outbound,0
2025-01-08,Orange,stop_011,trip_04595,trip_04594,570,,300,Inbound,1
2025-01-09,Red,stop_012,trip_04596,trip_04595,240,,300,Outbound,0
2025-01-10,Orange,stop_013,trip_04597,trip_04596,270,,300,Inbound,1
2025-01-11,Red,stop_014,trip_04598,trip_04597,300,,300,Outbound,0
2025-01-12,Orange,stop_015,trip_04599,trip_04598,330,,300,Inbound,1
2025-01-13,Red,stop_016,trip_04600,trip_04599,360,,300,Outbound,0
2025-01-14,Orange,stop_017,trip_04601,trip_04600,390,,300,Inbound,1
2025-01-15,Red,stop_018,trip_04602,trip_04601,420,,300,Outbound,0
2025-01-16,Orange,stop_019,trip_04603,trip_04602,450,,300,Inbound,1
2025-01-17,Red,stop_020,trip_04604,trip_04603,480,,300,Outbound,0
2025-01-18,Orange,stop_021,trip_04605,trip_04604,510,,300,Inbound,1
2025-01-19,Red,stop_022,trip_04606,trip_04605,540,,300,Outbound,0
2025-01-20,Orange,stop_023,trip_04607,trip_04606,570,,300,Inbound,1
2025-01-21,Red,stop_024,trip_04608,trip_04607,240,,300,Outbound,0
2025-01-22,Orange,stop_025,trip_04609,trip_04608,270,,300,Inbound,1
2025-01-23,Red,stop_026,trip_04610,trip_04609,300,,300,Outbound,0
2025-01-24,Orange,stop_027,trip_04611,trip_04610,330,,300,Inbound,1
2025-01-25,Red,stop_028,trip_04612,trip_04611,360,,300,Outbound,0
2025-01-26,Orange,stop_029,trip_04613,trip_04612,390,,300,Inbound,1
2025-01-27,Red,stop_030,trip_04614,trip_04613,420,,300,Outbound,0
2025-01-28,Orange,stop_031,trip_04615,trip_04614,450,,300,Inbound,1
2025-01-29,Red,stop_032,trip_04616,trip_04615,480,,300,Outbound,0
2025-01-30,Orange,stop_033,trip_04617,trip_04616,510,,300,Inbound,1
2025-01-31,Red,stop_034,trip_04618,trip_04617,540,,300,Outbound,0
2025-01-01,Orange,stop_035,trip_04619,trip_04618,570,,300,Inbound,1
2025-01-02,Red,stop_001,trip_04620,trip_04619,240,,300,Outbound,0
2025-01-03,Orange,stop_002,trip_04621,trip_04620,270,,300,Inbound,1
2025-01-04,Red,stop_003,trip_04622,trip_04621,300,,300,Outbound,0
2025-01-05,Orange,stop_004,trip_04623,trip_04622,330,,300,Inbound,1
2025-01-06,Red,stop_005,trip_04624,trip_04623,360,,300,Outbound,0
2025-01-07,Orange,stop_006,trip_04625,trip_04624,390,,300,Inbound,1
2025-01-08,Red,stop_007,trip_04626,trip_04625,420,,300,Outbound,0
2025-01-09,Orange,stop_008,trip_04627,trip_04626,450,,300,Inbound,1
2025-01-10,Red,stop_009,trip_04628,trip_04627,480,,300,Outbound,0
2025-01-11,Orange,stop_010,trip_04629,trip_04628,510,,300,Inbound,1
2025-01-12,Red,stop_011,trip_04630,trip_04629,540,,300,Outbound,0
2025-01-13,Orange,stop_012,trip_04631,trip_04630,570,,300,Inbound,1
2025-01-14,Red,stop_013,trip_04632,trip_04631,240,,300,Outbound,0
2025-01-15,Orange,stop_014,trip_04633,trip_04632,270,,300,Inbound,1
2025-01-16,Red,stop_015,trip_04634,trip_04633,300,,300,Outbound,0
2025-01-17,Orange,stop_016,trip_04635,trip_04634,330,,300,Inbound,1
2025-01-18,Red,stop_017,trip_04636,trip_04635,360,,300,Outbound,0
2025-01-19,Orange,stop_018,trip_04637,trip_04636,390,,300,Inbound,1
2025-01-20,Red,stop_019,trip_04638,trip_04637,420,,300,Outbound,0
2025-01-21,Orange,stop_020,trip_04639,trip_04638,450,,300,Inbound,1
2025-01-22,Red,stop_021,trip_04640,trip_04639,480,,300,Outbound,0
2025-01-23,Orange,stop_022,trip_04641,trip_04640,510,,300,Inbound,1
2025-01-24,Red,stop_023,trip_04642,trip_04641,540,,300,Outbound,0
2025-01-25,Orange,stop_024,trip_04643,trip_04642,570,,300,Inbound,1
2025-01-26,Red,stop_025,trip_04644,trip_04643,240,,300,Outbound,0
2025-01-27,Orange,stop_026,trip_04645,trip_04644,270,,300,Inbound,1
2025-01-28,Red,stop_027,trip_04646,trip_04645,300,,300,Outbound,0
2025-01-29,Orange,stop_028,trip_04647,trip_04646,330,,300,Inbound,1
2025-01-30,Red,stop_029,trip_04648,trip_04647,360,,300,Outbound,0
2025-01-31,Orange,stop_030,trip_04649,trip_04648,390,,300,Inbound,1
2025-01-01,Red,stop_031,trip_04650,trip_04649,420,,300,Outbound,0
2025-01-02,Orange,stop_032,trip_04651,trip_04650,450,,300,Inbound,1
2025-01-03,Red,stop_033,trip_04652,trip_04651,480,,300,Outbound,0
2025-01-04,Orange,stop_034,trip_04653,trip_04652,510,,300,Inbound,1
2025-01-05,Red,stop_035,trip_04654,trip_04653,540,,300,Outbound,0
2025-01-06,Orange,stop_001,trip_04655,trip_04654,570,,300,Inbound,1
2025-01-07,Red,stop_002,trip_04656,trip_04655,240,,300,Outbound,0
2025-01-08,Orange,stop_003,trip_04657,trip_04656,270,,300,Inbound,1
2025-01-09,Red,stop_004,trip_04658,trip_04657,300,,300,Outbound,0
2025-01-10,Orange,stop_005,trip_04659,trip_04658,330,,300,Inbound,1
2025-01-11,Red,stop_006,trip_04660,trip_04659,360,,300,Outbound,0
2025-01-12,Orange,stop_007,trip_04661,trip_04660,390,,300,Inbound,1
2025-01-13,Red,stop_008,trip_04662,trip_04661,420,,300,Outbound,0
2025-01-14,Orange,stop_009,trip_04663,trip_04662,450,,300,Inbound,1
2025-01-15,Red,stop_010,trip_04664,trip_04663,480,,300,Outbound,0
2025-01-16,Orange,stop_011,trip_04665,trip_04664,510,,300,Inbound,1
2025-01-17,Red,stop_012,trip_04666,trip_04665,540,,300,Outbound,0
2025-01-18,Orange,stop_013,trip_04667,trip_04666,570,,300,Inbound,1
2025-01-19,Red,stop_014,trip_04668,trip_04667,240,,300,Outbound,0
2025-01-20,Orange,stop_015,trip_04669,trip_04668,270,,300,Inbound,1
2025-01-21,Red,stop_016,trip_04670,trip_04669,300,,300,Outbound,0
2025-01-22,Orange,stop_017,trip_04671,trip_04670,330,,300,Inbound,1
2025-01-23,Red,stop_018,trip_04672,trip_04671,360,,300,Outbound,0
2025-01-24,Orange,stop_019,trip_04673,trip_04672,390,,300,Inbound,1
2025-01-25,Red,stop_020,trip_04674,trip_04673,420,,300,Outbound,0
2025-01-26,Orange,stop_021,trip_04675,trip_04674,450,,300,Inbound,1
2025-01-27,Red,stop_022,trip_04676,trip_04675,480,,300,Outbound,0
2025-01-28,Orange,stop_023,trip_04677,trip_04676,510,,300,Inbound,1
2025-01-29,Red,stop_024,trip_04678,trip_04677,540,,300,Outbound,0
2025-01-30,Orange,stop_025,trip_04679,trip_04678,570,,300,Inbound,1
2025-01-31,Red,stop_026,trip_04680,trip_04679,240,,300,Outbound,0
2025-01-01,Orange,stop_027,trip_04681,trip_04680,270,,300,Inbound,1
2025-01-02,Red,stop_028,trip_04682,trip_04681,300,,300,Outbound,0
2025-01-03,Orange,stop_029,trip_04683,trip_04682,330,,300,Inbound,1
2025-01-04,Red,stop_030,trip_04684,trip_04683,360,,300,Outbound,0
2025-01-05,Orange,stop_031,trip_04685,trip_04684,390,,300,Inbound,1
2025-01-06,Red,stop_032,trip_04686,trip_04685,420,,300,Outbound,0
2025-01-07,Orange,stop_033,trip_04687,trip_04686,450,,300,Inbound,1
2025-01-08,Red,stop_034,trip_04688,trip_04687,480,,300,Outbound,0
2025-01-09,Orange,stop_035,trip_04689,trip_04688,510,,300,Inbound,1
2025-01-10,Red,stop_001,trip_04690,trip_04689,540,,300,Outbound,0
2025-01-11,Orange,stop_002,trip_04691,trip_04690,570,,300,Inbound,1
2025-01-12,Red,stop_003,trip_04692,trip_04691,240,,300,Outbound,0
2025-01-13,Orange,stop_004,trip_04693,trip_04692,270,,300,Inbound,1
2025-01-14,Red,stop_005,trip_04694,trip_04693,300,,300,Outbound,0
2025-01-15,Orange,stop_006,trip_04695,trip_04694,330,,300,Inbound,1
2025-01-16,Red,stop_007,trip_04696,trip_04695,360,,300,Outbound,0
2025-01-17,Orange,stop_008,trip_04697,trip_04696,390,,300,Inbound,1
2025-01-18,Red,stop_009,trip_04698,trip_04697,420,,300,Outbound,0
2025-01-19,Orange,stop_010,trip_04699,trip_04698,450,,300,Inbound,1
2025-01-20,Red,stop_011,trip_04700,trip_04699,480,,300,Outbound,0
2025-01-21,Orange,stop_012,trip_04701,trip_04700,510,,300,Inbound,1
2025-01-22,Red,stop_013,trip_04702,trip_04701,540,,300,Outbound,0
2025-01-23,Orange,stop_014,trip_04703,trip_04702,570,,300,Inbound,1
2025-01-24,Red,stop_015,trip_04704,trip_04703,240,,300,Outbound,0
2025-01-25,Orange,stop_016,trip_04705,trip_04704,270,,300,Inbound,1
2025-01-26,Red,stop_017,trip_04706,trip_04705,300,,300,Outbound,0
2025-01-27,Orange,stop_018,trip_04707,trip_04706,330,,300,Inbound,1
2025-01-28,Red,stop_019,trip_04708,trip_04707,360,,300,Outbound,0
2025-01-29,Orange,stop_020,trip_04709,trip_04708,390,,300,Inbound,1
2025-01-30,Red,stop_021,trip_04710,trip_04709,420,,300,Outbound,0
2025-01-31,Orange,stop_022,trip_04711,trip_04710,450,,300,Inbound,1
2025-01-01,Red,stop_023,trip_04712,trip_04711,480,,300,Outbound,0
2025-01-02,Orange,stop_024,trip_04713,trip_04712,510,,300,Inbound,1
2025-01-03,Red,stop_025,trip_04714,trip_04713,540,,300,Outbound,0
