service_date,route_id,stop_id,trip_id,event_type,event_time_sec,schedule_deviation_sec,direction,direction_id
2025-01-01,Orange,stop_028,trip_04867,DEP,19260,-53,Inbound,1
2025-01-02,Red,stop_029,trip_04868,ARR,19440,-52,Outbound,0
2025-01-03,Orange,stop_030,trip_04869,DEP,19620,-51,Inbound,1
2025-01-04,Red,stop_031,trip_04870,ARR,19800,-50,Outbound,0
2025-01-05,Orange,stop_032,trip_04871,DEP,19980,-49,Inbound,1
2025-01-06,Red,stop_033,trip_04872,ARR,20160,-48,Outbound,0
2025-01-07,Orange,stop_034,trip_04873,DEP,20340,-47,Inbound,1
2025-01-08,Red,stop_035,trip_04874,ARR,20520,-46,Outbound,0
2025-01-09,Orange,stop_036,trip_04875,DEP,20700,-45,Inbound,1
2025-01-10,Red,stop_037,trip_04876,ARR,20880,-44,Outbound,0
2025-01-11,Orange,stop_038,trip_04877,DEP,21060,-43,Inbound,1
2025-01-12,Red,stop_039,trip_04878,ARR,21240,-42,Outbound,0
2025-01-13,Orange,stop_040,trip_04879,DEP,21420,-41,Inbound,1
2025-01-14,Red,stop_001,trip_04880,ARR,18000,-40,Outbound,0
2025-01-15,Orange,stop_002,trip_04881,DEP,18180,-39,Inbound,1
2025-01-16,Red,stop_003,trip_04882,ARR,18360,-38,Outbound,0
2025-01-17,Orange,stop_004,trip_04883,DEP,18540,-37,Inbound,1
2025-01-18,Red,stop_005,trip_04884,ARR,18720,-36,Outbound,0
2025-01-19,Orange,stop_006,trip_04885,DEP,18900,-35,Inbound,1
2025-01-20,Red,stop_007,trip_04886,ARR,19080,-34,Outbound,0
2025-01-21,Orange,stop_008,trip_04887,DEP,19260,-33,Inbound,1
2025-01-22,Red,stop_009,trip_04888,ARR,19440,-32,Outbound,0
2025-01-23,Orange,stop_010,trip_04889,DEP,19620,-31,Inbound,1
2025-01-24,Red,stop_011,trip_04890,ARR,19800,-30,Outbound,0
2025-01-25,Orange,stop_012,trip_04891,DEP,19980,-29,Inbound,1
2025-01-26,Red,stop_013,trip_04892,ARR,20160,-28,Outbound,0
2025-01-27,Orange,stop_014,trip_04893,DEP,20340,-27,Inbound,1
2025-01-28,Red,stop_015,trip_04894,ARR,20520,-26,Outbound,0
2025-01-29,Orange,stop_016,trip_04895,DEP,20700,-25,Inbound,1
2025-01-30,Red,stop_017,trip_04896,ARR,20880,-24,Outbound,0
2025-01-31,Orange,stop_018,trip_04897,DEP,21060,-23,Inbound,1
2025-01-01,Red,stop_019,trip_04898,ARR,21240,-22,Outbound,0
2025-01-02,Orange,stop_020,trip_04899,DEP,21420,-21,Inbound,1
2025-01-03,Red,stop_021,trip_04900,ARR,18000,-20,Outbound,0
2025-01-04,Orange,stop_022,trip_04901,DEP,18180,-19,Inbound,1
2025-01-05,Red,stop_023,trip_04902,ARR,18360,-18,Outbound,0
2025-01-06,Orange,stop_024,trip_04903,DEP,18540,-17,Inbound,1
2025-01-07,Red,stop_025,trip_04904,ARR,18720,-16,Outbound,0
2025-01-08,Orange,stop_026,trip_04905,DEP,18900,-15,Inbound,1
2025-01-09,Red,stop_027,trip_04906,ARR,19080,-14,Outbound,0
2025-01-10,Orange,stop_028,trip_04907,DEP,19260,-13,Inbound,1
2025-01-11,Red,stop_029,trip_04908,ARR,19440,-12,Outbound,0
2025-01-12,Orange,stop_030,trip_04909,DEP,19620,-11,Inbound,1
2025-01-13,Red,stop_031,trip_04910,ARR,19800,-10,Outbound,0
2025-01-14,Orange,stop_032,trip_04911,DEP,19980,-9,Inbound,1
2025-01-15,Red,stop_033,trip_04912,ARR,20160,-8,Outbound,0
2025-01-16,Orange,stop_034,trip_04913,DEP,20340,-7,Inbound,1
2025-01-17,Red,stop_035,trip_04914,ARR,20520,-6,Outbound,0
2025-01-18,Orange,stop_036,trip_04915,DEP,20700,-5,Inbound,1
2025-01-19,Red,stop_037,trip_04916,ARR,20880,-4,Outbound,0
2025-01-20,Orange,stop_038,trip_04917,DEP,21060,-3,Inbound,1
2025-01-21,Red,stop_039,trip_04918,ARR,21240,-2,Outbound,0
2025-01-22,Orange,stop_040,trip_04919,DEP,21420,-1,Inbound,1
2025-01-23,Red,stop_001,trip_04920,ARR,18000,0,Outbound,0
2025-01-24,Orange,stop_002,trip_04921,DEP,18180,1,Inbound,1
2025-01-25,Red,stop_003,trip_04922,ARR,18360,2,Outbound,0
2025-01-26,Orange,stop_004,trip_04923,DEP,18540,3,Inbound,1
2025-01-27,Red,stop_005,trip_04924,ARR,18720,4,Outbound,0
2025-01-28,Orange,stop_006,trip_04925,DEP,18900,5,Inbound,1
2025-01-29,Red,stop_007,trip_04926,ARR,19080,6,Outbound,0
2025-01-30,Orange,stop_008,trip_04927,DEP,19260,7,Inbound,1
2025-01-31,Red,stop_009,trip_04928,ARR,19440,8,Outbound,0
2025-01-01,Orange,stop_010,trip_04929,DEP,19620,9,Inbound,1
2025-01-02,Red,stop_011,trip_04930,ARR,19800,10,Outbound,0
2025-01-03,Orange,stop_012,trip_04931,DEP,19980,11,Inbound,1
2025-01-04,Red,stop_013,trip_04932,ARR,20160,12,Outbound,0
2025-01-05,Orange,stop_014,trip_04933,DEP,20340,13,Inbound,1
2025-01-06,Red,stop_015,trip_04934,ARR,20520,14,Outbound,0
2025-01-07,Orange,stop_016,trip_04935,DEP,20700,15,Inbound,1
2025-01-08,Red,stop_017,trip_04936,ARR,20880,16,Outbound,0
2025-01-09,Orange,stop_018,trip_04937,DEP,21060,17,Inbound,1
2025-01-10,Red,stop_019,trip_04938,ARR,21240,18,Outbound,0
2025-01-11,Orange,stop_020,trip_04939,DEP,21420,19,Inbound,1
2025-01-12,Red,stop_021,trip_04940,ARR,18000,20,Outbound,0
2025-01-13,Orange,stop_022,trip_04941,DEP,18180,21,Inbound,1
2025-01-14,Red,stop_023,trip_04942,ARR,18360,22,Outbound,0
2025-01-15,Orange,stop_024,trip_04943,DEP,18540,23,Inbound,1
2025-01-16,Red,stop_025,trip_04944,ARR,18720,24,Outbound,0
2025-01-17,Orange,stop_026,trip_04945,DEP,18900,25,Inbound,1
2025-01-18,Red,stop_027,trip_04946,ARR,19080,26,Outbound,0
2025-01-19,Orange,stop_028,trip_04947,DEP,19260,27,Inbound,1
2025-01-20,Red,stop_029,trip_04948,ARR,19440,28,Outbound,0
2025-01-21,Orange,stop_030,trip_04949,DEP,19620,29,Inbound,1
2025-01-22,Red,stop_031,trip_04950,ARR,19800,30,Outbound,0
2025-01-23,Orange,stop_032,trip_04951,DEP,19980,31,Inbound,1
2025-01-24,Red,stop_033,trip_04952,ARR,20160,32,Outbound,0
2025-01-25,Orange,stop_034,trip_04953,DEP,20340,33,Inbound,1
2025-01-26,Red,stop_035,trip_04954,ARR,20520,34,Outbound,0
2025-01-27,Orange,stop_036,trip_04955,DEP,20700,35,Inbound,1
2025-01-28,Red,stop_037,trip_04956,ARR,20880,36,Outbound,0
2025-01-29,Orange,stop_038,trip_04957,DEP,21060,37,Inbound,1
2025-01-30,Red,stop_039,trip_04958,ARR,21240,38,Outbound,0
2025-01-31,Orange,stop_040,trip_04959,DEP,21420,39,Inbound,1
2025-01-01,Red,stop_001,trip_04960,ARR,18000,40,Outbound,0
2025-01-02,Orange,stop_002,trip_04961,DEP,18180,41,Inbound,1
2025-01-03,Red,stop_003,trip_04962,ARR,18360,42,Outbound,0
2025-01-04,Orange,stop_004,trip_04963,DEP,18540,43,Inbound,1
2025-01-05,Red,stop_005,trip_04964,ARR,18720,44,Outbound,0
2025-01-06,Orange,stop_006,trip_04965,DEP,18900,45,Inbound,1
2025-01-07,Red,stop_007,trip_04966,ARR,19080,46,Outbound,0
2025-01-08,Orange,stop_008,trip_04967,DEP,19260,47,Inbound,1
2025-01-09,Red,stop_009,trip_04968,ARR,19440,48,Outbound,0
2025-01-10,Orange,stop_010,trip_04969,DEP,19620,49,Inbound,1
2025-01-11,Red,stop_011,trip_04970,ARR,19800,50,Outbound,0
2025-01-12,Orange,stop_012,trip_04971,DEP,19980,51,Inbound,1
2025-01-13,Red,stop_013,trip_04972,ARR,20160,52,Outbound,0
2025-01-14,Orange,stop_014,trip_04973,DEP,20340,53,Inbound,1
2025-01-15,Red,stop_015,trip_04974,ARR,20520,54,Outbound,0
2025-01-16,Orange,stop_016,trip_04975,DEP,20700,55,Inbound,1
2025-01-17,Red,stop_017,trip_04976,ARR,20880,56,Outbound,0
2025-01-18,Orange,stop_018,trip_04977,DEP,21060,57,Inbound,1
2025-01-19,Red,stop_019,trip_04978,ARR,21240,58,Outbound,0
2025-01-20,Orange,stop_020,trip_04979,DEP,21420,59,Inbound,1
2025-01-21,Red,stop_021,trip_04980,ARR,18000,60,Outbound,0
2025-01-22,Orange,stop_022,trip_04981,DEP,18180,61,Inbound,1
2025-01-23,Red,stop_023,trip_04982,ARR,18360,62,Outbound,0
2025-01-24,Orange,stop_024,trip_04983,DEP,18540,63,Inbound,1
2025-01-25,Red,stop_025,trip_04984,ARR,18720,64,Outbound,0
2025-01-26,Orange,stop_026,trip_04985,DEP,18900,65,Inbound,1
2025-01-27,Red,stop_027,trip_04986,ARR,19080,66,Outbound,0
2025-01-28,Orange,stop_028,trip_04987,DEP,19260,67,Inbound,1
2025-01-29,Red,stop_029,trip_04988,ARR,19440,68,Outbound,0
2025-01-30,Orange,stop_030,trip_04989,DEP,19620,69,Inbound,1
2025-01-31,Red,stop_031,trip_04990,ARR,19800,70,Outbound,0
2025-01-01,Orange,stop_032,trip_04991,DEP,19980,71,Inbound,1
2025-01-02,Red,stop_033,trip_04992,ARR,20160,72,Outbound,0
2025-01-03,Orange,stop_034,trip_04993,DEP,20340,73,Inbound,1
2025-01-04,Red,stop_035,trip_04994,ARR,20520,74,Outbound,0
2025-01-05,Orange,stop_036,trip_04995,DEP,20700,75,Inbound,1
2025-01-06,Red,stop_037,trip_04996,ARR,20880,76,Outbound,0
2025-01-07,Orange,stop_038,trip_04997,DEP,21060,77,Inbound,1
2025-01-08,Red,stop_039,trip_04998,ARR,21240,78,Outbound,0
2025-01-09,Orange,stop_040,trip_04999,DEP,21420,79,Inbound,1
2025-01-10,Red,stop_001,trip_05000,ARR,18000,80,Outbound,0
2025-01-11,Orange,stop_002,trip_05001,DEP,18180,81,Inbound,1
2025-01-12,Red,stop_003,trip_05002,ARR,18360,82,Outbound,0
2025-01-13,Orange,stop_004,trip_05003,DEP,18540,83,Inbound,1
2025-01-14,Red,stop_005,trip_05004,ARR,18720,84,Outbound,0
2025-01-15,Orange,stop_006,trip_05005,DEP,18900,85,Inbound,1
2025-01-16,Red,stop_007,trip_05006,ARR,19080,86,Outbound,0
2025-01-17,Orange,stop_008,trip_05007,DEP,19260,87,Inbound,1
2025-01-18,Red,stop_009,trip_05008,ARR,19440,88,Outbound,0
2025-01-19,Orange,stop_010,trip_05009,DEP,19620,89,Inbound,1
2025-01-20,Red,stop_011,trip_05010,ARR,19800,90,Outbound,0
2025-01-21,Orange,stop_012,trip_05011,DEP,19980,91,Inbound,1
2025-01-22,Red,stop_013,trip_05012,ARR,20160,92,Outbound,0
2025-01-23,Orange,stop_014,trip_05013,DEP,20340,93,Inbound,1
2025-01-24,Red,stop_015,trip_05014,ARR,20520,94,Outbound,0
2025-01-25,Orange,stop_016,trip_05015,DEP,20700,95,Inbound,1
2025-01-26,Red,stop_017,trip_05016,ARR,20880,96,Outbound,0
2025-01-27,Orange,stop_018,trip_05017,DEP,21060,97,Inbound,1
2025-01-28,Red,stop_019,trip_05018,ARR,21240,98,Outbound,0
2025-01-29,Orange,stop_020,trip_05019,DEP,21420,99,Inbound,1
2025-01-30,Red,stop_021,trip_05020,ARR,18000,100,Outbound,0
2025-01-31,Orange,stop_022,trip_05021,DEP,18180,101,Inbound,1
2025-01-01,Red,stop_023,trip_05022,ARR,18360,102,Outbound,0
2025-01-02,Orange,stop_024,trip_05023,DEP,18540,103,Inbound,1
2025-01-03,Red,stop_025,trip_05024,ARR,18720,104,Outbound,0
2025-01-04,Orange,stop_026,trip_05025,DEP,18900,105,Inbound,1
2025-01-05,Red,stop_027,trip_05026,ARR,19080,106,Outbound,0
2025-01-06,Orange,stop_028,trip_05027,DEP,19260,107,Inbound,1
2025-01-07,Red,stop_029,trip_05028,ARR,19440,108,Outbound,0
2025-01-08,Orange,stop_030,trip_05029,DEP,19620,109,Inbound,1
2025-01-09,Red,stop_031,trip_05030,ARR,19800,110,Outbound,0
2025-01-10,Orange,stop_032,trip_05031,DEP,19980,111,Inbound,1
2025-01-11,Red,stop_033,trip_05032,ARR,20160,112,Outbound,0
2025-01-12,Orange,stop_034,trip_05033,DEP,20340,113,Inbound,1
2025-01-13,Red,stop_035,trip_05034,ARR,20520,114,Outbound,0
2025-01-14,Orange,stop_036,trip_05035,DEP,20700,115,Inbound,1
2025-01-15,Red,stop_037,trip_05036,ARR,20880,116,Outbound,0
2025-01-16,Orange,stop_038,trip_05037,DEP,21060,117,Inbound,1
2025-01-17,Red,stop_039,trip_05038,ARR,21240,118,Outbound,0
2025-01-18,Orange,stop_040,trip_05039,DEP,21420,119,Inbound,1
2025-01-19,Red,stop_001,trip_05040,ARR,18000,120,Outbound,0
2025-01-20,Orange,stop_002,trip_05041,DEP,18180,121,Inbound,1
2025-01-21,Red,stop_003,trip_05042,ARR,18360,122,Outbound,0
2025-01-22,Orange,stop_004,trip_05043,DEP,18540,123,Inbound,1
2025-01-23,Red,stop_005,trip_05044,ARR,18720,124,Outbound,0
2025-01-24,Orange,stop_006,trip_05045,DEP,18900,125,Inbound,1
2025-01-25,Red,stop_007,trip_05046,ARR,19080,126,Outbound,0
2025-01-26,Orange,stop_008,trip_05047,DEP,19260,127,Inbound,1
2025-01-27,Red,stop_009,trip_05048,ARR,19440,128,Outbound,0
2025-01-28,Orange,stop_010,trip_05049,DEP,19620,129,Inbound,1
2025-01-29,Red,stop_011,trip_05050,ARR,19800,130,Outbound,0
2025-01-30,Orange,stop_012,trip_05051,DEP,19980,131,Inbound,1
2025-01-31,Red,stop_013,trip_05052,ARR,20160,132,Outbound,0
2025-01-01,Orange,stop_014,trip_05053,DEP,20340,133,Inbound,1
2025-01-02,Red,stop_015,trip_05054,ARR,20520,134,Outbound,0
2025-01-03,Orange,stop_016,trip_05055,DEP,20700,135,Inbound,1
2025-01-04,Red,stop_017,trip_05056,ARR,20880,136,Outbound,0
2025-01-05,Orange,stop_018,trip_05057,DEP,21060,137,Inbound,1
2025-01-06,Red,stop_019,trip_05058,ARR,21240,138,Outbound,0
2025-01-07,Orange,stop_020,trip_05059,DEP,21420,139,Inbound,1
2025-01-08,Red,stop_021,trip_05060,ARR,18000,140,Outbound,0
2025-01-09,Orange,stop_022,trip_05061,DEP,18180,141,Inbound,1
2025-01-10,Red,stop_023,trip_05062,ARR,18360,142,Outbound,0
2025-01-11,Orange,stop_024,trip_05063,DEP,18540,143,Inbound,1
2025-01-12,Red,stop_025,trip_05064,ARR,18720,144,Outbound,0
2025-01-13,Orange,stop_026,trip_05065,DEP,18900,145,Inbound,1
2025-01-14,Red,stop_027,trip_05066,ARR,19080,146,Outbound,0
2025-01-15,Orange,stop_028,trip_05067,DEP,19260,147,Inbound,1
2025-01-16,Red,stop_029,trip_05068,ARR,19440,148,Outbound,0
2025-01-17,Orange,stop_030,trip_05069,DEP,19620,149,Inbound,1
2025-01-18,Red,stop_031,trip_05070,ARR,19800,150,Outbound,0
2025-01-19,Orange,stop_032,trip_05071,DEP,19980,151,Inbound,1
2025-01-20,Red,stop_033,trip_05072,ARR,20160,152,Outbound,0
2025-01-21,Orange,stop_034,trip_05073,DEP,20340,153,Inbound,1
2025-01-22,Red,stop_035,trip_05074,ARR,20520,154,Outbound,0
2025-01-23,Orange,stop_036,trip_05075,DEP,20700,155,Inbound,1
2025-01-24,Red,stop_037,trip_05076,ARR,20880,156,Outbound,0
2025-01-25,Orange,stop_038,trip_05077,DEP,21060,157,Inbound,1
2025-01-26,Red,stop_039,trip_05078,ARR,21240,158,Outbound,0
2025-01-27,Orange,stop_040,trip_05079,DEP,21420,159,Inbound,1
2025-01-28,Red,stop_001,trip_05080,ARR,18000,160,Outbound,0
2025-01-29,Orange,stop_002,trip_05081,DEP,18180,161,Inbound,1
2025-01-30,Red,stop_003,trip_05082,ARR,18360,162,Outbound,0
2025-01-31,Orange,stop_004,trip_05083,DEP,18540,163,Inbound,1
2025-01-01,Red,stop_005,trip_05084,ARR,18720,164,Outbound,0
2025-01-02,Orange,stop_006,trip_05085,DEP,18900,165,Inbound,1
2025-01-03,Red,stop_007,trip_05086,ARR,19080,166,Outbound,0
2025-01-04,Orange,stop_008,trip_05087,DEP,19260,167,Inbound,1
2025-01-05,Red,stop_009,trip_05088,ARR,19440,168,Outbound,0
2025-01-06,Orange,stop_010,trip_05089,DEP,19620,169,Inbound,1
2025-01-07,Red,stop_011,trip_05090,ARR,19800,170,Outbound,0
2025-01-08,Orange,stop_012,trip_05091,DEP,19980,171,Inbound,1
2025-01-09,Red,stop_013,trip_05092,ARR,20160,172,Outbound,0
2025-01-10,Orange,stop_014,trip_05093,DEP,20340,173,Inbound,1
2025-01-11,Red,stop_015,trip_05094,ARR,20520,174,Outbound,0
2025-01-12,Orange,stop_016,trip_05095,DEP,20700,175,Inbound,1
2025-01-13,Red,stop_017,trip_05096,ARR,20880,176,Outbound,0
2025-01-14,Orange,stop_018,trip_05097,DEP,21060,177,Inbound,1
2025-01-15,Red,stop_019,trip_05098,ARR,21240,178,Outbound,0
2025-01-16,Orange,stop_020,trip_05099,DEP,21420,179,Inbound,1
2025-01-17,Red,stop_021,trip_05100,ARR,18000,180,Outbound,0
2025-01-18,Orange,stop_022,trip_05101,DEP,18180,181,Inbound,1
2025-01-19,Red,stop_023,trip_05102,ARR,18360,182,Outbound,0
2025-01-20,Orange,stop_024,trip_05103,DEP,18540,183,Inbound,1
2025-01-21,Red,stop_025,trip_05104,ARR,18720,184,Outbound,0
2025-01-22,Orange,stop_026,trip_05105,DEP,18900,185,Inbound,1
2025-01-23,Red,stop_027,trip_05106,ARR,19080,186,Outbound,0
2025-01-24,Orange,stop_028,trip_05107,DEP,19260,187,Inbound,1
2025-01-25,Red,stop_029,trip_05108,ARR,19440,188,Outbound,0
2025-01-26,Orange,stop_030,trip_05109,DEP,19620,189,Inbound,1
2025-01-27,Red,stop_031,trip_05110,ARR,19800,190,Outbound,0
2025-01-28,Orange,stop_032,trip_05111,DEP,19980,191,Inbound,1
2025-01-29,Red,stop_033,trip_05112,ARR,20160,192,Outbound,0
2025-01-30,Orange,stop_034,trip_05113,DEP,20340,193,Inbound,1
2025-01-31,Red,stop_035,trip_05114,ARR,20520,194,Outbound,0
2025-01-01,Orange,stop_036,trip_05115,DEP,20700,195,Inbound,1
2025-01-02,Red,stop_037,trip_05116,ARR,20880,196,Outbound,0
2025-01-03,Orange,stop_038,trip_05117,DEP,21060,197,Inbound,1
2025-01-04,Red,stop_039,trip_05118,ARR,21240,198,Outbound,0
2025-01-05,Orange,stop_040,trip_05119,DEP,21420,199,Inbound,1
2025-01-06,Red,stop_001,trip_05120,ARR,18000,200,Outbound,0
2025-01-07,Orange,stop_002,trip_05121,DEP,18180,201,Inbound,1
2025-01-08,Red,stop_003,trip_05122,ARR,18360,202,Outbound,0
2025-01-09,Orange,stop_004,trip_05123,DEP,18540,203,Inbound,1
2025-01-10,Red,stop_005,trip_05124,ARR,18720,204,Outbound,0
2025-01-11,Orange,stop_006,trip_05125,DEP,18900,205,Inbound,1
2025-01-12,Red,stop_007,trip_05126,ARR,19080,206,Outbound,0
2025-01-13,Orange,stop_008,trip_05127,DEP,19260,207,Inbound,1
2025-01-14,Red,stop_009,trip_05128,ARR,19440,208,Outbound,0
2025-01-15,Orange,stop_010,trip_05129,DEP,19620,209,Inbound,1
2025-01-16,Red,stop_011,trip_05130,ARR,19800,210,Outbound,0
2025-01-17,Orange,stop_012,trip_05131,DEP,19980,211,Inbound,1
2025-01-18,Red,stop_013,trip_05132,ARR,20160,212,Outbound,0
2025-01-19,Orange,stop_014,trip_05133,DEP,20340,213,Inbound,1
2025-01-20,Red,stop_015,trip_05134,ARR,20520,214,Outbound,0
2025-01-21,Orange,stop_016,trip_05135,DEP,20700,215,Inbound,1
2025-01-22,Red,stop_017,trip_05136,ARR,20880,216,Outbound,0
2025-01-23,Orange,stop_018,trip_05137,DEP,21060,217,Inbound,1
2025-01-24,Red,stop_019,trip_05138,ARR,21240,218,Outbound,0
2025-01-25,Orange,stop_020,trip_05139,DEP,21420,219,Inbound,1
2025-01-26,Red,stop_021,trip_05140,ARR,18000,220,Outbound,0
2025-01-27,Orange,stop_022,trip_05141,DEP,18180,221,Inbound,1
2025-01-28,Red,stop_023,trip_05142,ARR,18360,222,Outbound,0
2025-01-29,Orange,stop_024,trip_05143,DEP,18540,223,Inbound,1
2025-01-30,Red,stop_025,trip_05144,ARR,18720,224,Outbound,0
2025-01-31,Orange,stop_026,trip_05145,DEP,18900,225,Inbound,1
2025-01-01,Red,stop_027,trip_05146,ARR,19080,226,Outbound,0
2025-01-02,Orange,stop_028,trip_05147,DEP,19260,227,Inbound,1
2025-01-03,Red,stop_029,trip_05148,ARR,19440,228,Outbound,0
2025-01-04,Orange,stop_030,trip_05149,DEP,19620,229,Inbound,1
2025-01-05,Red,stop_031,trip_05150,ARR,19800,230,Outbound,0
2025-01-06,Orange,stop_032,trip_05151,DEP,19980,231,Inbound,1
2025-01-07,Red,stop_033,trip_05152,ARR,20160,232,Outbound,0
2025-01-08,Orange,stop_034,trip_05153,DEP,20340,233,Inbound,1
2025-01-09,Red,stop_035,trip_05154,ARR,20520,234,Outbound,0
2025-01-10,Orange,stop_036,trip_05155,DEP,20700,235,Inbound,1
2025-01-11,Red,stop_037,trip_05156,ARR,20880,236,Outbound,0
2025-01-12,Orange,stop_038,trip_05157,DEP,21060,237,Inbound,1
2025-01-13,Red,stop_039,trip_05158,ARR,21240,238,Outbound,0
2025-01-14,Orange,stop_040,trip_05159,DEP,21420,239,Inbound,1
2025-01-15,Red,stop_001,trip_05160,ARR,18000,240,Outbound,0
2025-01-16,Orange,stop_002,trip_05161,DEP,18180,241,Inbound,1
2025-01-17,Red,stop_003,trip_05162,ARR,18360,242,Outbound,0
2025-01-18,Orange,stop_004,trip_05163,DEP,18540,243,Inbound,1
2025-01-19,Red,stop_005,trip_05164,ARR,18720,244,Outbound,0
2025-01-20,Orange,stop_006,trip_05165,DEP,18900,245,Inbound,1
2025-01-21,Red,stop_007,trip_05166,ARR,19080,246,Outbound,0
2025-01-22,Orange,stop_008,trip_05167,DEP,19260,247,Inbound,1
2025-01-23,Red,stop_009,trip_05168,ARR,19440,248,Outbound,0
2025-01-24,Orange,stop_010,trip_05169,DEP,19620,249,Inbound,1
2025-01-25,Red,stop_011,trip_05170,ARR,19800,250,Outbound,0
2025-01-26,Orange,stop_012,trip_05171,DEP,19980,251,Inbound,1
2025-01-27,Red,stop_013,trip_05172,ARR,20160,252,Outbound,0
2025-01-28,Orange,stop_014,trip_05173,DEP,20340,253,Inbound,1
2025-01-29,Red,stop_015,trip_05174,ARR,20520,254,Outbound,0
2025-01-30,Orange,stop_016,trip_05175,DEP,20700,255,Inbound,1
2025-01-31,Red,stop_017,trip_05176,ARR,20880,256,Outbound,0
2025-01-01,Orange,stop_018,trip_05177,DEP,21060,257,Inbound,1
2025-01-02,Red,stop_019,trip_05178,ARR,21240,258,Outbound,0
2025-01-03,Orange,stop_020,trip_05179,DEP,21420,259,Inbound,1
2025-01-04,Red,stop_021,trip_05180,ARR,18000,260,Outbound,0
2025-01-05,Orange,stop_022,trip_05181,DEP,18180,261,Inbound,1
2025-01-06,Red,stop_023,trip_05182,ARR,18360,262,Outbound,0
2025-01-07,Orange,stop_024,trip_05183,DEP,18540,263,Inbound,1
2025-01-08,Red,stop_025,trip_05184,ARR,18720,264,Outbound,0
2025-01-09,Orange,stop_026,trip_05185,DEP,18900,265,Inbound,1
2025-01-10,Red,stop_027,trip_05186,ARR,19080,266,Outbound,0
2025-01-11,Orange,stop_028,trip_05187,DEP,19260,267,Inbound,1
2025-01-12,Red,stop_029,trip_05188,ARR,19440,268,Outbound,0
2025-01-13,Orange,stop_030,trip_05189,DEP,19620,269,Inbound,1
2025-01-14,Red,stop_031,trip_05190,ARR,19800,270,Outbound,0
2025-01-15,Orange,stop_032,trip_05191,DEP,19980,271,Inbound,1
2025-01-16,Red,stop_033,trip_05192,ARR,20160,272,Outbound,0
2025-01-17,Orange,stop_034,trip_05193,DEP,20340,273,Inbound,1
2025-01-18,Red,stop_035,trip_05194,ARR,20520,274,Outbound,0
2025-01-19,Orange,stop_036,trip_05195,DEP,20700,275,Inbound,1
2025-01-20,Red,stop_037,trip_05196,ARR,20880,276,Outbound,0
2025-01-21,Orange,stop_038,trip_05197,DEP,21060,277,Inbound,1
2025-01-22,Red,stop_039,trip_05198,ARR,21240,278,Outbound,0
2025-01-23,Orange,stop_040,trip_05199,DEP,21420,279,Inbound,1
2025-01-24,Red,stop_001,trip_05200,ARR,18000,-120,Outbound,0
2025-01-25,Orange,stop_002,trip_05201,DEP,18180,-119,Inbound,1
2025-01-26,Red,stop_003,trip_05202,ARR,18360,-118,Outbound,0
2025-01-27,Orange,stop_004,trip_05203,DEP,18540,-117,Inbound,1
2025-01-28,Red,stop_005,trip_05204,ARR,18720,-116,Outbound,0
2025-01-29,Orange,stop_006,trip_05205,DEP,18900,-115,Inbound,1
2025-01-30,Red,stop_007,trip_05206,ARR,19080,-114,Outbound,0
2025-01-31,Orange,stop_008,trip_05207,DEP,19260,-113,Inbound,1
2025-01-01,Red,stop_009,trip_05208,ARR,19440,-112,Outbound,0
2025-01-02,Orange,stop_010,trip_05209,DEP,19620,-111,Inbound,1
2025-01-03,Red,stop_011,trip_05210,ARR,19800,-110,Outbound,0
2025-01-04,Orange,stop_012,trip_05211,DEP,19980,-109,Inbound,1
2025-01-05,Red,stop_013,trip_05212,ARR,20160,-108,Outbound,0
2025-01-06,Orange,stop_014,trip_05213,DEP,20340,-107,Inbound,1
2025-01-07,Red,stop_015,trip_05214,ARR,20520,-106,Outbound,0
2025-01-08,Orange,stop_016,trip_05215,DEP,20700,-105,Inbound,1
2025-01-09,Red,stop_017,trip_05216,ARR,20880,-104,Outbound,0
2025-01-10,Orange,stop_018,trip_05217,DEP,21060,-103,Inbound,1
2025-01-11,Red,stop_019,trip_05218,ARR,21240,-102,Outbound,0
2025-01-12,Orange,stop_020,trip_05219,DEP,21420,-101,Inbound,1
2025-01-13,Red,stop_021,trip_05220,ARR,18000,-100,Outbound,0
2025-01-14,Orange,stop_022,trip_05221,DEP,18180,-99,Inbound,1
2025-01-15,Red,stop_023,trip_05222,ARR,18360,-98,Outbound,0
2025-01-16,Orange,stop_024,trip_05223,DEP,18540,-97,Inbound,1
2025-01-17,Red,stop_025,trip_05224,ARR,18720,-96,Outbound,0
2025-01-18,Orange,stop_026,trip_05225,DEP,18900,-95,Inbound,1
2025-01-19,Red,stop_027,trip_05226,ARR,19080,-94,Outbound,0
2025-01-20,Orange,stop_028,trip_05227,DEP,19260,-93,Inbound,1
2025-01-21,Red,stop_029,trip_05228,ARR,19440,-92,Outbound,0
2025-01-22,Orange,stop_030,trip_05229,DEP,19620,-91,Inbound,1
2025-01-23,Red,stop_031,trip_05230,ARR,19800,-90,Outbound,0
2025-01-24,Orange,stop_032,trip_05231,DEP,19980,-89,Inbound,1
2025-01-25,Red,stop_033,trip_05232,ARR,20160,-88,Outbound,0
2025-01-26,Orange,stop_034,trip_05233,DEP,20340,-87,Inbound,1
2025-01-27,Red,stop_035,trip_05234,ARR,20520,-86,Outbound,0
2025-01-28,Orange,stop_036,trip_05235,DEP,20700,-85,Inbound,1
